onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
81248	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	41	146071	0.0-7.17-0.17	beast_fmri_test	310	145742,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
80885.515043199994	500.0	n/a	-1	-1	2750	364.4849568	stim	stop-signal	42	148823	0.0-7.17-1.17	beast_fmri_test	310	146423,/,147103,/,147782,/,148463,/,149142,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	17.0	stop	non-target	D	71,Green Button	89,Yellow Button	450.0	500.0	2300.0	2250.0	0.0	500.0	1.0	0.0	go_stim
83135.515043199994	2250.0	n/a	-1	-1	2750	364.4849568	stim	stop-signal	42	148823	0.0-7.17-1.17	beast_fmri_test	310	146423,/,147103,/,147782,/,148463,/,149142,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	17.0	stop	non-target	D	71,Green Button	89,Yellow Button	450.0	500.0	2300.0	2250.0	0.0	500.0	1.0	0.0	stop_stim
83635.515043199994	364.4849568	n/a	-1	-1	2750	364.4849568	stim	stop-signal	42	148823	0.0-7.17-1.17	beast_fmri_test	310	146423,/,147103,/,147782,/,148463,/,149142,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	17.0	stop	non-target	D	71,Green Button	89,Yellow Button	450.0	500.0	2300.0	2250.0	0.0	500.0	1.0	0.0	ITI
84870	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	43	149693	0.0-7.18-0.18	beast_fmri_test	310	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
84848.875260489993	2750.0	n/a	1253	71	2750	22.12473951	stim	stop-signal	44	152444	0.0-7.18-1.18	beast_fmri_test	310	149822,/,150502,/,151183,/,151863,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	18.0	go	target	D	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2250.0	1.0	450.0	n/a	1.0	go_stim
87598.875260489993	22.12473951	n/a	1253	71	2750	22.12473951	stim	stop-signal	44	152444	0.0-7.18-1.18	beast_fmri_test	310	149822,/,150502,/,151183,/,151863,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	18.0	go	target	D	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2250.0	1.0	450.0	n/a	1.0	ITI
88148	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	45	152971	0.0-7.19-0.19	beast_fmri_test	310	152543,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
86760.855561000004	2750.0	n/a	843	89	2750	1389.144439	stim	stop-signal	46	155723	0.0-7.19-1.19	beast_fmri_test	310	153222,/,153902,/,154583,/,155262,/,155942,/,156622,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2200.0	2.0	19.0	go	non-target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	550.0	n/a	1.0	go_stim
89510.855561000004	1389.144439	n/a	843	89	2750	1389.144439	stim	stop-signal	46	155723	0.0-7.19-1.19	beast_fmri_test	310	153222,/,153902,/,154583,/,155262,/,155942,/,156622,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2200.0	2.0	19.0	go	non-target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	550.0	n/a	1.0	ITI
92796	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	47	157619	0.0-7.20-0.20	beast_fmri_test	310	157302,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
91520.699568999989	2750.0	n/a	1007	71	2750	1276.300431	stim	stop-signal	48	160370	0.0-7.20-1.20	beast_fmri_test	310	157982,/,158662,/,159342,/,160022,/,160702,/,161382,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	20.0	go	target	D	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	450.0	n/a	1.0	go_stim
94270.699568999989	1276.300431	n/a	1007	71	2750	1276.300431	stim	stop-signal	48	160370	0.0-7.20-1.20	beast_fmri_test	310	157982,/,158662,/,159342,/,160022,/,160702,/,161382,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	20.0	go	target	D	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	450.0	n/a	1.0	ITI
97328	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	49	162151	0.0-7.21-0.21	beast_fmri_test	310	162062,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
96013.906381000008	2750.0	n/a	722	71	2750	1316.093619	stim	stop-signal	50	164903	0.0-7.21-1.21	beast_fmri_test	310	162743,/,163422,/,164102,/,164782,/,165461,/,166142,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2300.0	2.0	21.0	go	target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	450.0	n/a	1.0	go_stim
98763.906381000008	1316.093619	n/a	722	71	2750	1316.093619	stim	stop-signal	50	164903	0.0-7.21-1.21	beast_fmri_test	310	162743,/,163422,/,164102,/,164782,/,165461,/,166142,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2300.0	2.0	21.0	go	target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	450.0	n/a	1.0	ITI
101902	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	51	166725	0.0-7.22-0.22	beast_fmri_test	310	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
101791.88888789999	2750.0	n/a	1352	89	2750	112.1111121	stim	stop-signal	52	169477	0.0-7.22-1.22	beast_fmri_test	310	166822,/,167503,/,168183,/,168863,/,169543,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2200.0	2.0	22.0	go	non-target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	550.0	n/a	1.0	go_stim
104541.88888789999	112.1111121	n/a	1352	89	2750	112.1111121	stim	stop-signal	52	169477	0.0-7.22-1.22	beast_fmri_test	310	166822,/,167503,/,168183,/,168863,/,169543,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2200.0	2.0	22.0	go	non-target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	1.0	550.0	n/a	1.0	ITI
105271	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	53	170094	0.0-7.23-0.23	beast_fmri_test	310	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
104953.67923420001	450.0	n/a	-1	-1	2750	318.3207658	stim	stop-signal	54	172845	0.0-7.23-1.23	beast_fmri_test	310	170223,/,170903,/,171583,/,172263,/,172943,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2300.0	2.0	23.0	stop	target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	0.0	450.0	1.0	0.0	go_stim
107253.67923420001	2300.0	n/a	-1	-1	2750	318.3207658	stim	stop-signal	54	172845	0.0-7.23-1.23	beast_fmri_test	310	170223,/,170903,/,171583,/,172263,/,172943,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2300.0	2.0	23.0	stop	target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	0.0	450.0	1.0	0.0	stop_stim
107703.67923420001	318.3207658	n/a	-1	-1	2750	318.3207658	stim	stop-signal	54	172845	0.0-7.23-1.23	beast_fmri_test	310	170223,/,170903,/,171583,/,172263,/,172943,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2300.0	2.0	23.0	stop	target	B	71,Green Button	89,Yellow Button	450.0	550.0	2300.0	2200.0	0.0	450.0	1.0	0.0	ITI
108845	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	55	173668	0.0-7.24-0.24	beast_fmri_test	310	173623,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
108594.07010750001	550.0	n/a	612	89	2750	252.9298925	stim	stop-signal	56	176420	0.0-7.24-1.24	beast_fmri_test	310	174302,/,174983,/,175662,/,176343,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	2.0	24.0	stop	non-target	P	71,Green Button	89,Yellow Button	500.0	550.0	2300.0	2200.0	0.0	550.0	0.0	1.0	go_stim
110794.07010750001	2200.0	n/a	612	89	2750	252.9298925	stim	stop-signal	56	176420	0.0-7.24-1.24	beast_fmri_test	310	174302,/,174983,/,175662,/,176343,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	2.0	24.0	stop	non-target	P	71,Green Button	89,Yellow Button	500.0	550.0	2300.0	2200.0	0.0	550.0	0.0	1.0	stop_stim
111344.07010750001	252.9298925	n/a	612	89	2750	252.9298925	stim	stop-signal	56	176420	0.0-7.24-1.24	beast_fmri_test	310	174302,/,174983,/,175662,/,176343,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	2.0	24.0	stop	non-target	P	71,Green Button	89,Yellow Button	500.0	550.0	2300.0	2200.0	0.0	550.0	0.0	1.0	ITI
112355	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	57	177178	0.0-7.25-0.25	beast_fmri_test	310	177022,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
111098.19530399999	2750.0	n/a	1060	71	2750	1258.804696	stim	stop-signal	58	179930	0.0-7.25-1.25	beast_fmri_test	310	177703,/,178383,/,179063,/,179743,/,180422,/,181102,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2250.0	2.0	25.0	go	non-target	D	71,Green Button	89,Yellow Button	500.0	500.0	2300.0	2250.0	0.0	500.0	n/a	0.0	go_stim
113848.19530399999	1258.804696	n/a	1060	71	2750	1258.804696	stim	stop-signal	58	179930	0.0-7.25-1.25	beast_fmri_test	310	177703,/,178383,/,179063,/,179743,/,180422,/,181102,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2250.0	2.0	25.0	go	non-target	D	71,Green Button	89,Yellow Button	500.0	500.0	2300.0	2250.0	0.0	500.0	n/a	0.0	ITI
116872	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	59	181695	0.0-7.26-0.26	beast_fmri_test	310	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
116201.9408103	500.0	n/a	-1	-1	2750	673.0591897	stim	stop-signal	60	184448	0.0-7.26-1.26	beast_fmri_test	310	181783,/,182462,/,183144,/,183822,/,184503,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2250.0	2.0	26.0	stop	target	P	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	0.0	500.0	1.0	0.0	go_stim
118451.9408103	2250.0	n/a	-1	-1	2750	673.0591897	stim	stop-signal	60	184448	0.0-7.26-1.26	beast_fmri_test	310	181783,/,182462,/,183144,/,183822,/,184503,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2250.0	2.0	26.0	stop	target	P	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	0.0	500.0	1.0	0.0	stop_stim
118951.9408103	673.0591897	n/a	-1	-1	2750	673.0591897	stim	stop-signal	60	184448	0.0-7.26-1.26	beast_fmri_test	310	181783,/,182462,/,183144,/,183822,/,184503,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2250.0	2.0	26.0	stop	target	P	71,Green Button	89,Yellow Button	500.0	500.0	2250.0	2250.0	0.0	500.0	1.0	0.0	ITI
120802	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	61	185625	0.0-7.27-0.27	beast_fmri_test	310	185182,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
119642.924054	2750.0	n/a	1051	89	2750	1160.075946	stim	stop-signal	62	188376	0.0-7.27-1.27	beast_fmri_test	310	185863,/,186542,/,187222,/,187903,/,188582,/,189262,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	27.0	go	non-target	V	71,Green Button	89,Yellow Button	550.0	500.0	2250.0	2250.0	1.0	500.0	n/a	1.0	go_stim
122392.924054	1160.075946	n/a	1051	89	2750	1160.075946	stim	stop-signal	62	188376	0.0-7.27-1.27	beast_fmri_test	310	185863,/,186542,/,187222,/,187903,/,188582,/,189262,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	27.0	go	non-target	V	71,Green Button	89,Yellow Button	550.0	500.0	2250.0	2250.0	1.0	500.0	n/a	1.0	ITI
125218	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	63	190041	0.0-7.28-0.28	beast_fmri_test	310	189942,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
124900.0654702	550.0	n/a	-1	-1	2750	318.9345298	stim	stop-signal	64	192792	0.0-7.28-1.28	beast_fmri_test	310	190622,/,191302,/,191982,/,192662,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	2.0	28.0	stop	target	P	71,Green Button	89,Yellow Button	550.0	500.0	2200.0	2250.0	0.0	550.0	1.0	0.0	go_stim
127100.0654702	2200.0	n/a	-1	-1	2750	318.9345298	stim	stop-signal	64	192792	0.0-7.28-1.28	beast_fmri_test	310	190622,/,191302,/,191982,/,192662,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	2.0	28.0	stop	target	P	71,Green Button	89,Yellow Button	550.0	500.0	2200.0	2250.0	0.0	550.0	1.0	0.0	stop_stim
127650.0654702	318.9345298	n/a	-1	-1	2750	318.9345298	stim	stop-signal	64	192792	0.0-7.28-1.28	beast_fmri_test	310	190622,/,191302,/,191982,/,192662,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	2.0	28.0	stop	target	P	71,Green Button	89,Yellow Button	550.0	500.0	2200.0	2250.0	0.0	550.0	1.0	0.0	ITI
128793	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	65	193616	0.0-7.29-0.29	beast_fmri_test	310	193343,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
128000.30750990001	2750.0	n/a	817	71	2750	794.6924901	stim	stop-signal	66	196368	0.0-7.29-1.29	beast_fmri_test	310	194022,/,194702,/,195382,/,196062,/,196742,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2150.0	2.0	29.0	go	target	V	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	600.0	n/a	1.0	go_stim
130750.30750990001	794.6924901	n/a	817	71	2750	794.6924901	stim	stop-signal	66	196368	0.0-7.29-1.29	beast_fmri_test	310	194022,/,194702,/,195382,/,196062,/,196742,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2150.0	2.0	29.0	go	target	V	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	600.0	n/a	1.0	ITI
132845	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	67	197668	0.0-7.30-0.30	beast_fmri_test	310	197422,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
132488.5446127	2750.0	n/a	691	89	2750	357.4553873	stim	stop-signal	68	200419	0.0-7.30-1.30	beast_fmri_test	310	198102,/,198782,/,199462,/,200142,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	30.0	go	non-target	T	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	n/a	1.0	go_stim
135238.5446127	357.4553873	n/a	691	89	2750	357.4553873	stim	stop-signal	68	200419	0.0-7.30-1.30	beast_fmri_test	310	198102,/,198782,/,199462,/,200142,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	30.0	go	non-target	T	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	n/a	1.0	ITI
136458	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	69	201281	0.0-7.31-0.31	beast_fmri_test	310	200822,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
135689.71998339999	2750.0	n/a	1001	89	2750	770.2800166	stim	stop-signal	70	204033	0.0-7.31-1.31	beast_fmri_test	310	201503,/,202183,/,202863,/,203543,/,204223,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	31.0	go	non-target	B	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	n/a	1.0	go_stim
138439.71998339999	770.2800166	n/a	1001	89	2750	770.2800166	stim	stop-signal	70	204033	0.0-7.31-1.31	beast_fmri_test	310	201503,/,202183,/,202863,/,203543,/,204223,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	31.0	go	non-target	B	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	n/a	1.0	ITI
140488	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	71	205311	0.0-7.32-0.32	beast_fmri_test	310	204903,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
139043.91924700001	2750.0	n/a	1113	89	2750	1445.080753	stim	stop-signal	72	208062	0.0-7.32-1.32	beast_fmri_test	310	205582,/,206263,/,206943,/,207622,/,208303,/,208983,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	32.0	go	non-target	B	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	n/a	1.0	go_stim
141793.91924700001	1445.080753	n/a	1113	89	2750	1445.080753	stim	stop-signal	72	208062	0.0-7.32-1.32	beast_fmri_test	310	205582,/,206263,/,206943,/,207622,/,208303,/,208983,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	32.0	go	non-target	B	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	1.0	500.0	n/a	1.0	ITI
145190	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	73	210013	0.0-7.33-0.33	beast_fmri_test	310	209662,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
144649.2451152	500.0	n/a	655	89	2750	541.7548848	stim	stop-signal	74	212764	0.0-7.33-1.33	beast_fmri_test	310	210342,/,211022,/,211703,/,212383,/,213063,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2250.0	2.0	33.0	stop	non-target	T	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	0.0	500.0	0.0	1.0	go_stim
146899.2451152	2250.0	n/a	655	89	2750	541.7548848	stim	stop-signal	74	212764	0.0-7.33-1.33	beast_fmri_test	310	210342,/,211022,/,211703,/,212383,/,213063,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2250.0	2.0	33.0	stop	non-target	T	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	0.0	500.0	0.0	1.0	stop_stim
147399.2451152	541.7548848	n/a	655	89	2750	541.7548848	stim	stop-signal	74	212764	0.0-7.33-1.33	beast_fmri_test	310	210342,/,211022,/,211703,/,212383,/,213063,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2250.0	2.0	33.0	stop	non-target	T	71,Green Button	89,Yellow Button	600.0	500.0	2150.0	2250.0	0.0	500.0	0.0	1.0	ITI
148988	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	75	213811	0.0-7.34-0.34	beast_fmri_test	310	213744,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
