onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	Unnamed: 36	new_trial_type
87486.01739402418	2750.0	n/a	690	89	2750	1091.98260598	stim	stop-signal	628	1734854	0.0-25.18-1.18	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2100.0	2.0	18.0	go	non-target	T	89,Yellow Button	71,Green Button	900.0	650.0	1900.0	2100.0	0.0	n/a	650.0	0.0	n/a	go_stim
90236.01739402418	1091.98260598	n/a	690	89	2750	1091.98260598	stim	stop-signal	628	1734854	0.0-25.18-1.18	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2100.0	2.0	18.0	go	non-target	T	89,Yellow Button	71,Green Button	900.0	650.0	1900.0	2100.0	0.0	n/a	650.0	0.0	n/a	ITI
92941	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	629	1736467	0.0-25.19-0.19	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
92881.770142922644	900.0	n/a	-1	-1	2750	60.2298570774	stim	stop-signal	630	1739218	0.0-25.19-1.19	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1850.0	2.0	19.0	stop	target	V	89,Yellow Button	71,Green Button	900.0	650.0	1850.0	2100.0	0.0	1.0	900.0	0.0	n/a	go_stim
94731.770142922644	1850.0	n/a	-1	-1	2750	60.2298570774	stim	stop-signal	630	1739218	0.0-25.19-1.19	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1850.0	2.0	19.0	stop	target	V	89,Yellow Button	71,Green Button	900.0	650.0	1850.0	2100.0	0.0	1.0	900.0	0.0	n/a	stop_stim
95631.770142922644	60.2298570774	n/a	-1	-1	2750	60.2298570774	stim	stop-signal	630	1739218	0.0-25.19-1.19	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1850.0	2.0	19.0	stop	target	V	89,Yellow Button	71,Green Button	900.0	650.0	1850.0	2100.0	0.0	1.0	900.0	0.0	n/a	ITI
96276	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	631	1739802	0.0-25.20-0.20	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
94938.484321821481	2750.0	n/a	1102	71	2750	1338.51567818	stim	stop-signal	632	1742553	0.0-25.20-1.20	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2100.0	2.0	20.0	go	non-target	B	89,Yellow Button	71,Green Button	950.0	650.0	1850.0	2100.0	1.0	n/a	650.0	1.0	n/a	go_stim
97688.484321821481	1338.51567818	n/a	1102	71	2750	1338.51567818	stim	stop-signal	632	1742553	0.0-25.20-1.20	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2100.0	2.0	20.0	go	non-target	B	89,Yellow Button	71,Green Button	950.0	650.0	1850.0	2100.0	1.0	n/a	650.0	1.0	n/a	ITI
100884	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	633	1744410	0.0-25.21-0.21	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
99938.782551936107	2750.0	n/a	794	71	2750	946.217448064	stim	stop-signal	634	1747161	0.0-25.21-1.21	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1800.0	2.0	21.0	go	target	V	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	n/a	950.0	0.0	n/a	go_stim
102688.78255193611	946.217448064	n/a	794	71	2750	946.217448064	stim	stop-signal	634	1747161	0.0-25.21-1.21	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1800.0	2.0	21.0	go	target	V	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	n/a	950.0	0.0	n/a	ITI
105102	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	635	1748628	0.0-25.22-0.22	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
105063.63322011963	650.0	n/a	-1	-1	2750	40.3667798805	stim	stop-signal	636	1751380	0.0-25.22-1.22	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2100.0	2.0	22.0	stop	non-target	D	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	1.0	650.0	0.0	n/a	go_stim
107163.63322011963	2100.0	n/a	-1	-1	2750	40.3667798805	stim	stop-signal	636	1751380	0.0-25.22-1.22	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2100.0	2.0	22.0	stop	non-target	D	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	1.0	650.0	0.0	n/a	stop_stim
107813.63322011963	40.3667798805	n/a	-1	-1	2750	40.3667798805	stim	stop-signal	636	1751380	0.0-25.22-1.22	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2100.0	2.0	22.0	stop	non-target	D	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	1.0	650.0	0.0	n/a	ITI
108416	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	637	1751942	0.0-25.23-0.23	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
108409.04416912352	2750.0	n/a	1226	89	2750	9.95583087642	stim	stop-signal	638	1754695	0.0-25.23-1.23	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2050.0	2.0	23.0	go	non-target	B	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	n/a	700.0	0.0	n/a	go_stim
111159.04416912352	9.95583087642	n/a	1226	89	2750	9.95583087642	stim	stop-signal	638	1754695	0.0-25.23-1.23	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2050.0	2.0	23.0	go	non-target	B	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	n/a	700.0	0.0	n/a	ITI
111698	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	639	1755224	0.0-25.24-0.24	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
111543.09366434859	2750.0	n/a	2362	71	2750	157.906335651	stim	stop-signal	640	1757977	0.0-25.24-1.24	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	2.0	24.0	go	non-target	P	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	1.0	n/a	700.0	1.0	n/a	go_stim
114293.09366434859	157.906335651	n/a	2362	71	2750	157.906335651	stim	stop-signal	640	1757977	0.0-25.24-1.24	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	2.0	24.0	go	non-target	P	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	1.0	n/a	700.0	1.0	n/a	ITI
115128	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	641	1758654	0.0-25.25-0.25	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
112998.05034180777	2750.0	n/a	1467	89	2750	2131.94965819	stim	stop-signal	642	1761406	0.0-25.25-1.25	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	2.0	25.0	go	non-target	V	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	n/a	700.0	0.0	n/a	go_stim
115748.05034180777	2131.94965819	n/a	1467	89	2750	2131.94965819	stim	stop-signal	642	1761406	0.0-25.25-1.25	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	2.0	25.0	go	non-target	V	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	n/a	700.0	0.0	n/a	ITI
120532	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	643	1764058	0.0-25.26-0.26	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
120401.3480957991	2750.0	n/a	960	71	2750	131.651904201	stim	stop-signal	644	1766809	0.0-25.26-1.26	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	26.0	go	non-target	T	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	1.0	n/a	700.0	1.0	n/a	go_stim
123151.3480957991	131.651904201	n/a	960	71	2750	131.651904201	stim	stop-signal	644	1766809	0.0-25.26-1.26	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	26.0	go	non-target	T	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	1.0	n/a	700.0	1.0	n/a	ITI
123936	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	645	1767462	0.0-25.27-0.27	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
123231.34978584037	2750.0	n/a	2166	71	2750	706.65021416	stim	stop-signal	646	1770214	0.0-25.27-1.27	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1800.0	2.0	27.0	go	target	V	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	n/a	950.0	0.0	n/a	go_stim
125981.34978584037	706.65021416	n/a	2166	71	2750	706.65021416	stim	stop-signal	646	1770214	0.0-25.27-1.27	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1800.0	2.0	27.0	go	target	V	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	n/a	950.0	0.0	n/a	ITI
127916	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	647	1771442	0.0-25.28-0.28	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
127728.87632336048	2750.0	n/a	1922	89	2750	189.12367664	stim	stop-signal	648	1774194	0.0-25.28-1.28	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	28.0	go	target	T	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	1.0	n/a	950.0	1.0	n/a	go_stim
130478.87632336048	189.12367664	n/a	1922	89	2750	189.12367664	stim	stop-signal	648	1774194	0.0-25.28-1.28	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	28.0	go	target	T	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	1.0	n/a	950.0	1.0	n/a	ITI
131379	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	649	1774905	0.0-25.29-0.29	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
129879.0343669604	700.0	n/a	908	71	2750	1501.96563304	stim	stop-signal	650	1777657	0.0-25.29-1.29	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	29.0	stop	non-target	T	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	0.0	700.0	1.0	n/a	go_stim
131929.0343669604	2050.0	n/a	908	71	2750	1501.96563304	stim	stop-signal	650	1777657	0.0-25.29-1.29	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	29.0	stop	non-target	T	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	0.0	700.0	1.0	n/a	stop_stim
132629.0343669604	1501.96563304	n/a	908	71	2750	1501.96563304	stim	stop-signal	650	1777657	0.0-25.29-1.29	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	29.0	stop	non-target	T	89,Yellow Button	71,Green Button	950.0	700.0	1800.0	2050.0	0.0	0.0	700.0	1.0	n/a	ITI
136155	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	651	1779681	0.0-25.30-0.30	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
135569.1459048586	2750.0	n/a	1488	89	2750	587.854095141	stim	stop-signal	652	1782433	0.0-25.30-1.30	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	30.0	go	target	T	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2050.0	1.0	n/a	950.0	1.0	n/a	go_stim
138319.1459048586	587.854095141	n/a	1488	89	2750	587.854095141	stim	stop-signal	652	1782433	0.0-25.30-1.30	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	30.0	go	target	T	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2050.0	1.0	n/a	950.0	1.0	n/a	ITI
140016	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	653	1783542	0.0-25.31-0.31	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
138139.17251454107	2750.0	n/a	900	89	2750	1878.82748546	stim	stop-signal	654	1786294	0.0-25.31-1.31	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	31.0	go	target	T	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2050.0	1.0	n/a	950.0	1.0	n/a	go_stim
140889.17251454107	1878.82748546	n/a	900	89	2750	1878.82748546	stim	stop-signal	654	1786294	0.0-25.31-1.31	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	31.0	go	target	T	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2050.0	1.0	n/a	950.0	1.0	n/a	ITI
145168	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	655	1788694	0.0-25.32-0.32	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
143964.42698338837	2750.0	n/a	1391	71	2750	1205.57301661	stim	stop-signal	656	1791446	0.0-25.32-1.32	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2100.0	2.0	32.0	go	non-target	V	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	1.0	n/a	650.0	1.0	n/a	go_stim
146714.42698338837	1205.57301661	n/a	1391	71	2750	1205.57301661	stim	stop-signal	656	1791446	0.0-25.32-1.32	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2100.0	2.0	32.0	go	non-target	V	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	1.0	n/a	650.0	1.0	n/a	ITI
149647	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	657	1793173	0.0-25.33-0.33	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
148096.6196045496	2750.0	n/a	720	89	2750	1553.38039545	stim	stop-signal	658	1795926	0.0-25.33-1.33	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	33.0	go	target	T	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	1.0	n/a	950.0	1.0	n/a	go_stim
150846.6196045496	1553.38039545	n/a	720	89	2750	1553.38039545	stim	stop-signal	658	1795926	0.0-25.33-1.33	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	33.0	go	target	T	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	1.0	n/a	950.0	1.0	n/a	ITI
154476	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	659	1798002	0.0-25.34-0.34	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
151314.76429653214	650.0	n/a	754	71	2750	3164.23570347	stim	stop-signal	660	1800755	0.0-25.34-1.34	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2100.0	2.0	34.0	stop	non-target	D	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	0.0	650.0	1.0	n/a	go_stim
153414.76429653214	2100.0	n/a	754	71	2750	3164.23570347	stim	stop-signal	660	1800755	0.0-25.34-1.34	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2100.0	2.0	34.0	stop	non-target	D	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	0.0	650.0	1.0	n/a	stop_stim
154064.76429653214	3164.23570347	n/a	754	71	2750	3164.23570347	stim	stop-signal	660	1800755	0.0-25.34-1.34	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2100.0	2.0	34.0	stop	non-target	D	89,Yellow Button	71,Green Button	950.0	650.0	1800.0	2100.0	0.0	0.0	650.0	1.0	n/a	ITI
160915	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	661	1804441	0.0-25.35-0.35	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
160767.57190138591	2750.0	n/a	966	71	2750	149.428098614	stim	stop-signal	662	1807193	0.0-25.35-1.35	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	2.0	35.0	go	non-target	P	89,Yellow Button	71,Green Button	950.0	600.0	1800.0	2150.0	1.0	n/a	600.0	1.0	n/a	go_stim
163517.57190138591	149.428098614	n/a	966	71	2750	149.428098614	stim	stop-signal	662	1807193	0.0-25.35-1.35	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	2.0	35.0	go	non-target	P	89,Yellow Button	71,Green Button	950.0	600.0	1800.0	2150.0	1.0	n/a	600.0	1.0	n/a	ITI
164336	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	663	1807862	0.0-25.36-0.36	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
163891.90372659964	2750.0	n/a	1306	71	2750	447.0962734	stim	stop-signal	664	1810615	0.0-25.36-1.36	beast_fmri_test	119	1808767,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2150.0	2.0	36.0	go	non-target	B	89,Yellow Button	71,Green Button	950.0	600.0	1800.0	2150.0	1.0	n/a	600.0	1.0	n/a	go_stim
166641.90372659964	447.0962734	n/a	1306	71	2750	447.0962734	stim	stop-signal	664	1810615	0.0-25.36-1.36	beast_fmri_test	119	1808767,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2150.0	2.0	36.0	go	non-target	B	89,Yellow Button	71,Green Button	950.0	600.0	1800.0	2150.0	1.0	n/a	600.0	1.0	n/a	ITI
168056	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	665	1811582	0.0-25.37-0.37	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
167890.62690569833	2750.0	n/a	752	89	2750	167.373094302	stim	stop-signal	666	1814334	0.0-25.37-1.37	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2150.0	2.0	37.0	go	non-target	D	89,Yellow Button	71,Green Button	950.0	600.0	1800.0	2150.0	0.0	n/a	600.0	0.0	n/a	go_stim
