onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
143173.49770276598	228.50229723406289	n/a	473	71	2750	228.502297234	stim	stop-signal	452	1210727	0.0-19.33-1.33	beast_fmri_test	276	1208024,/,1208705,/,1209386,/,1210064,/,1210745,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2700.0	1.0	33.0	go	target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	50.0	1.0	n/a	ITI
144177	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	453	1211502	0.0-19.34-0.34	beast_fmri_test	276	1211426,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
143825.14352294267	2750	n/a	522	89	2750	350.856477057	stim	stop-signal	454	1214251	0.0-19.34-1.34	beast_fmri_test	276	1212106,/,1212785,/,1213466,/,1214143,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	1.0	34.0	go	non-target	T	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	0.0	1.0	n/a	go_stim
146575.14352294267	350.85647705739831	n/a	522	89	2750	350.856477057	stim	stop-signal	454	1214251	0.0-19.34-1.34	beast_fmri_test	276	1212106,/,1212785,/,1213466,/,1214143,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	1.0	34.0	go	non-target	T	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	1.0	0.0	1.0	n/a	ITI
147822	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	455	1215147	0.0-19.35-0.35	beast_fmri_test	276	1214822,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
146361.95016809576	0.0	n/a	802	89	2750	1464.0498319	stim	stop-signal	456	1217901	0.0-19.35-1.35	beast_fmri_test	276	1215501,/,1216181,/,1216861,/,1217540,/,1218221,/,1218902,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	1.0	35.0	stop	non-target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	0.0	0.0	n/a	0.0	go_stim
149111.95016809576	2750.0	n/a	802	89	2750	1464.0498319	stim	stop-signal	456	1217901	0.0-19.35-1.35	beast_fmri_test	276	1215501,/,1216181,/,1216861,/,1217540,/,1218221,/,1218902,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	1.0	35.0	stop	non-target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
149111.95016809576	1464.0498319041642	n/a	802	89	2750	1464.0498319	stim	stop-signal	456	1217901	0.0-19.35-1.35	beast_fmri_test	276	1215501,/,1216181,/,1216861,/,1217540,/,1218221,/,1218902,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	1.0	35.0	stop	non-target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	0.0	0.0	n/a	0.0	ITI
152591	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	457	1219916	0.0-19.36-0.36	beast_fmri_test	276	1219581,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
151649.88184453477	50.0	n/a	678	71	2750	941.118155465	stim	stop-signal	458	1222666	0.0-19.36-1.36	beast_fmri_test	276	1220259,/,1220937,/,1221617,/,1222296,/,1222976,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2700.0	1.0	36.0	stop	target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	0.0	50.0	n/a	0.0	go_stim
154349.88184453477	2700.0	n/a	678	71	2750	941.118155465	stim	stop-signal	458	1222666	0.0-19.36-1.36	beast_fmri_test	276	1220259,/,1220937,/,1221617,/,1222296,/,1222976,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2700.0	1.0	36.0	stop	target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	0.0	50.0	n/a	0.0	stop_stim
154399.88184453477	941.11815546522155	n/a	678	71	2750	941.118155465	stim	stop-signal	458	1222666	0.0-19.36-1.36	beast_fmri_test	276	1220259,/,1220937,/,1221617,/,1222296,/,1222976,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2700.0	1.0	36.0	stop	target	V	71,Index Finger	89,Middle Finger	50.0	0.0	2700.0	2750.0	0.0	50.0	n/a	0.0	ITI
156833	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	459	1224158	0.0-19.37-0.37	beast_fmri_test	276	1223656,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
153917.79172731796	2750	n/a	794	89	2750	2918.20827268	stim	stop-signal	460	1226911	0.0-19.37-1.37	beast_fmri_test	276	1224337,/,1225017,/,1225697,/,1226377,/,1227056,/,1227736,/,1228417,/,1229096,/,1229778,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	1.0	37.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	0.0	n/a	go_stim
156667.79172731796	2918.2082726820568	n/a	794	89	2750	2918.20827268	stim	stop-signal	460	1226911	0.0-19.37-1.37	beast_fmri_test	276	1224337,/,1225017,/,1225697,/,1226377,/,1227056,/,1227736,/,1228417,/,1229096,/,1229778,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	1.0	37.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	0.0	n/a	ITI
163055	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	461	1230380	0.0-19.38-0.38	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
159033.69090459892	2750	n/a	579	71	2750	4024.3090954	stim	stop-signal	462	1233133	0.0-19.38-1.38	beast_fmri_test	276	1230456,/,1231137,/,1231816,/,1232496,/,1233175,/,1233854,/,1234532,/,1235212,/,1235892,/,1236571,/	t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	1.0	38.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
161783.69090459892	4024.309095401029	n/a	579	71	2750	4024.3090954	stim	stop-signal	462	1233133	0.0-19.38-1.38	beast_fmri_test	276	1230456,/,1231137,/,1231816,/,1232496,/,1233175,/,1233854,/,1234532,/,1235212,/,1235892,/,1236571,/	t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	1.0	38.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
170377	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	463	1237702	0.0-19.39-0.39	beast_fmri_test	276	1237251,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
168413.39463471365	2750	n/a	384	89	2750	1966.60536529	stim	stop-signal	464	1240455	0.0-19.39-1.39	beast_fmri_test	276	1237931,/,1238612,/,1239293,/,1239972,/,1240652,/,1241329,/,1242007,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	1.0	39.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
171163.39463471365	1966.6053652862399	n/a	384	89	2750	1966.60536529	stim	stop-signal	464	1240455	0.0-19.39-1.39	beast_fmri_test	276	1237931,/,1238612,/,1239293,/,1239972,/,1240652,/,1241329,/,1242007,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	1.0	39.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
175640	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	465	1242965	0.0-19.40-0.40	beast_fmri_test	276	1242688,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
174096.163299968	2750	n/a	560	89	2750	1547.83670003	stim	stop-signal	466	1245719	0.0-19.40-1.40	beast_fmri_test	276	1243367,/,1244048,/,1244728,/,1245407,/,1246087,/,1246766,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	1.0	40.0	go	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
176846.163299968	1547.8367000319854	n/a	560	89	2750	1547.83670003	stim	stop-signal	466	1245719	0.0-19.40-1.40	beast_fmri_test	276	1243367,/,1244048,/,1244728,/,1245407,/,1246087,/,1246766,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	1.0	40.0	go	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
180487	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	467	1247812	0.0-19.41-0.41	beast_fmri_test	276	1247447,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
179626.56818296318	2750	n/a	815	89	2750	864.431817037	stim	stop-signal	468	1250566	0.0-19.41-1.41	beast_fmri_test	276	1248128,/,1248808,/,1249488,/,1250168,/,1250848,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	1.0	41.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
182376.56818296318	864.43181703687549	n/a	815	89	2750	864.431817037	stim	stop-signal	468	1250566	0.0-19.41-1.41	beast_fmri_test	276	1248128,/,1248808,/,1249488,/,1250168,/,1250848,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	1.0	41.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
184657	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	469	1251982	0.0-19.42-0.42	beast_fmri_test	276	1251526,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
184220.78717535501	0.0	n/a	548	89	2750	433.212824645	stim	stop-signal	470	1254729	0.0-19.42-1.42	beast_fmri_test	276	1252208,/,1252888,/,1253565,/,1254243,/,1254922,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	1.0	42.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
186970.78717535501	2750.0	n/a	548	89	2750	433.212824645	stim	stop-signal	470	1254729	0.0-19.42-1.42	beast_fmri_test	276	1252208,/,1252888,/,1253565,/,1254243,/,1254922,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	1.0	42.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
186970.78717535501	433.21282464501883	n/a	548	89	2750	433.212824645	stim	stop-signal	470	1254729	0.0-19.42-1.42	beast_fmri_test	276	1252208,/,1252888,/,1253565,/,1254243,/,1254922,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	1.0	42.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
188387	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	471	1255712	0.0-19.43-0.43	beast_fmri_test	276	1255603,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
186644.65614818456	2750	n/a	603	89	2750	1745.34385182	stim	stop-signal	472	1258465	0.0-19.43-1.43	beast_fmri_test	276	1256282,/,1256963,/,1257643,/,1258322,/,1258999,/,1259678,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	1.0	43.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
189394.65614818456	1745.3438518153464	n/a	603	89	2750	1745.34385182	stim	stop-signal	472	1258465	0.0-19.43-1.43	beast_fmri_test	276	1256282,/,1256963,/,1257643,/,1258322,/,1258999,/,1259678,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	1.0	43.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
193436	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	473	1260761	0.0-19.44-0.44	beast_fmri_test	276	1260358,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
192062.00846276688	2750	n/a	526	89	2750	1375.99153723	stim	stop-signal	474	1263513	0.0-19.44-1.44	beast_fmri_test	276	1261038,/,1261718,/,1262397,/,1263078,/,1263758,/,1264437,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	44.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
194812.00846276688	1375.9915372330206	n/a	526	89	2750	1375.99153723	stim	stop-signal	474	1263513	0.0-19.44-1.44	beast_fmri_test	276	1261038,/,1261718,/,1262397,/,1263078,/,1263758,/,1264437,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	1.0	44.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
198113	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	475	1265438	0.0-19.45-0.45	beast_fmri_test	276	1265118,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
196403.82015685039	0.0	n/a	518	89	2750	1713.17984315	stim	stop-signal	476	1268192	0.0-19.45-1.45	beast_fmri_test	276	1265798,/,1266477,/,1267159,/,1267838,/,1268516,/,1269193,/,1269873,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	1.0	45.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
199153.82015685039	2750.0	n/a	518	89	2750	1713.17984315	stim	stop-signal	476	1268192	0.0-19.45-1.45	beast_fmri_test	276	1265798,/,1266477,/,1267159,/,1267838,/,1268516,/,1269193,/,1269873,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	1.0	45.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
199153.82015685039	1713.1798431495768	n/a	518	89	2750	1713.17984315	stim	stop-signal	476	1268192	0.0-19.45-1.45	beast_fmri_test	276	1265798,/,1266477,/,1267159,/,1267838,/,1268516,/,1269193,/,1269873,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	1.0	45.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
217631	15000	n/a	-1	-1	15000	0.0	practice-no-stop-feedback	poldrack-single-stim	477	1284956	0.0-20.0	beast_fmri_test	276	1270554,/,1271234,/,1271913,/,1272594,/,1273273,/,1273954,/,1274634,/,1275314,/,1275994,/,1276673,/,1277354,/,1278034,/,1278713,/,1279394,/,1280074,/,1280754,/,1281434,/,1282114,/,1282793,/,1283473,/,1284153,/,1284834,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	15000.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	practice-no-stop-feedback
218133	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	478	1285458	0.0-21.0-0.0	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
217788.71919888398	2750	n/a	813	89	2750	346.280801116	stim	stop-signal	479	1288210	0.0-21.0-1.0	beast_fmri_test	276	1285512,/,1286194,/,1286874,/,1287552,/,1288232,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	go_stim
220538.71919888398	346.28080111610285	n/a	813	89	2750	346.280801116	stim	stop-signal	479	1288210	0.0-21.0-1.0	beast_fmri_test	276	1285512,/,1286194,/,1286874,/,1287552,/,1288232,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	ITI
221778	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	480	1289103	0.0-21.1-0.1	beast_fmri_test	276	1288911,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
221692.97774746595	temp_go_duration	n/a	513	89	2750	86.022252534	stim	stop-signal	481	1291854	0.0-21.1-1.1	beast_fmri_test	276	1289589,/,1290267,/,1290949,/,1291628,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	0.0	go_stim
temp-non-target	temp_stop_duration	n/a	513	89	2750	86.022252534	stim	stop-signal	481	1291854	0.0-21.1-1.1	beast_fmri_test	276	1289589,/,1290267,/,1290949,/,1291628,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	0.0	stop_stim
224442.97774746595	86.022252533988251	n/a	513	89	2750	86.022252534	stim	stop-signal	481	1291854	0.0-21.1-1.1	beast_fmri_test	276	1289589,/,1290267,/,1290949,/,1291628,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	0.0	ITI
225170	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	482	1292495	0.0-21.2-0.2	beast_fmri_test	276	1292309,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
225031.20913496986	2750	n/a	656	89	2750	141.79086503	stim	stop-signal	483	1295248	0.0-21.2-1.2	beast_fmri_test	276	1292988,/,1293669,/,1294349,/,1295029,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	2.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
227781.20913496986	141.790865030097	n/a	656	89	2750	141.79086503	stim	stop-signal	483	1295248	0.0-21.2-1.2	beast_fmri_test	276	1292988,/,1293669,/,1294349,/,1295029,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	2.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
228613	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	484	1295938	0.0-21.3-0.3	beast_fmri_test	276	1295710,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
225249.88672826393	2750	n/a	756	89	2750	3368.11327174	stim	stop-signal	485	1298693	0.0-21.3-1.3	beast_fmri_test	276	1296388,/,1297069,/,1297750,/,1298429,/,1299110,/,1299789,/,1300470,/,1301150,/,1301829,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	3.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
227999.88672826393	3368.1132717361647	n/a	756	89	2750	3368.11327174	stim	stop-signal	485	1298693	0.0-21.3-1.3	beast_fmri_test	276	1296388,/,1297069,/,1297750,/,1298429,/,1299110,/,1299789,/,1300470,/,1301150,/,1301829,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	3.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
